thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,elected,female,votepct,dwnom1,deleg_size,speaker,subchr,afam,latino,votepct_sq,power,chair,state_leg,state_leg_prof,majority,maj_leader,min_leader,meddist,majdist,all_bills,all_aic,all_abc,all_pass,all_law,les,seniority,benchmark,expectation,TotalInParty,RankInParty
126,"Fascell, Dante",3078,93,1973,FL,15,1,1954,0,57,-0.372999996,15,0,1,0,0,3249,0,0,1,0.224000007,1,0,0,0.326000005,0.053499997,44,2,2,2,1,0.731912971,10,1.665719867,1,248,120
127,"Fauntroy, Walter",NA,93,1973,DC,1,1,1970,0,NA,NA,1,0,1,1,0,NA,0,0,0,NA,0,0,0,NA,NA,33,3,3,2,2,1.271535516,2,1.236718655,2,248,83
128,"Findley, Paul",10517,93,1973,IL,20,0,1960,0,69,0.185000002,24,0,0,0,0,4761,0,0,0,0,0,0,0,0.232000008,0.504500031,38,1,1,1,1,0.659426093,7,0.433795393,3,197,34
129,"Fish, Hamilton",12013,93,1973,NY,25,0,1968,0,72,0.057,39,0,0,0,0,5184,0,0,0,0,0,0,0,0.104000002,0.37650001,65,0,0,0,0,0.307003498,3,0.325492561,2,197,63
130,"Fisher, O.",3171,93,1973,TX,21,1,1942,0,57,0.120999999,24,0,1,0,0,3249,0,0,1,0.191,1,0,0,0.167999998,0.440499991,36,4,4,4,2,1.327145576,16,1.828174114,2,248,81
131,"Flood, Daniel",3224,93,1973,PA,11,1,1954,0,68,-0.360000014,25,0,1,0,0,4624,1,0,0,0,1,0,0,0.313000023,0.040500015,29,3,3,3,3,2.08839345,10,1.665719867,2,248,52
132,"Flowers, Walter",12014,93,1973,AL,7,1,1968,0,85,-0.090999998,7,0,0,0,0,7225,0,0,0,0,1,0,0,0.044,0.228500009,9,0,0,0,0,0.046515681,3,0.53788811,1,248,232
133,"Flynt, John",3242,93,1973,GA,6,1,1954,0,100,0.119999997,10,0,0,0,0,10000,1,0,1,0.142000005,1,0,0,0.166999996,0.439500004,33,1,1,1,1,0.629449368,10,0.727418065,2,248,128
134,"Foley, Thomas",10726,93,1973,WA,5,1,1964,0,81,-0.287999988,7,0,1,0,0,6561,0,0,0,0,1,0,0,0.240999982,0.031500012,21,4,4,4,2,1.237086177,5,1.530341387,2,248,87
136,"Ford, Gerald",3268,93,1973,MI,5,0,1948,0,61,0.312999994,19,0,0,0,0,3721,0,0,0,0,0,0,1,0.359999985,0.632499993,16,0,0,0,0,0.082694538,13,0.59624958,1,197,154
135,"Ford, William",10727,93,1973,MI,15,1,1964,0,66,-0.497999996,19,0,1,0,0,4356,0,0,1,0.463,1,0,0,0.451000005,0.178499997,31,2,2,1,0,1.125369072,5,1.530341387,2,248,97
137,"Forsythe, Edwin",12046,93,1973,NJ,6,0,1970,0,63,0.226999998,15,0,0,0,0,3969,0,0,1,0.174999997,0,0,0,0.273999989,0.546500027,48,2,2,2,2,0.416755348,2,0.298416883,2,197,51
138,"Fountain, L.",3321,93,1973,NC,2,1,1952,0,72,0.015,11,0,1,0,0,5184,0,0,1,0.189999998,1,0,0,0.061999999,0.334499985,12,1,1,0,0,0.249349982,11,1.692795634,1,248,171
139,"Fraser, Donald",10585,93,1973,MN,5,1,1962,0,66,-0.469000012,8,0,0,0,0,4356,0,0,1,0.210999995,1,0,0,0.422000021,0.149500012,124,5,5,5,4,4.015734673,6,0.619115233,3,248,24
140,"Frelinghuysen, Peter",3364,93,1973,NJ,5,0,1952,0,62,0.217999995,15,0,0,0,0,3844,0,0,0,0,0,0,0,0.264999986,0.537500024,11,0,0,0,0,0.056852497,11,0.542098224,1,197,169
141,"Frenzel, Bill",13015,93,1973,MN,3,0,1970,0,63,0.248999998,8,0,0,0,0,3969,0,0,1,0.210999995,0,0,0,0.296000004,0.568499982,57,0,0,0,0,0.295632988,2,0.298416883,2,197,66
142,"Frey, Lou",12015,93,1973,FL,9,0,1968,0,100,0.241999999,15,0,0,0,0,10000,0,0,0,0,0,0,0,0.289000005,0.561500013,100,4,4,4,2,2.475737333,3,0.325492561,3,197,2
143,"Froehlich, Harold",14014,93,1973,WI,8,0,1972,0,50,0.293000013,9,0,0,0,0,2500,0,0,1,0.248999998,0,0,0,0.340000004,0.612500012,51,1,1,1,1,1.190675735,1,0.271341175,3,197,10
144,"Fulton, Richard",10586,93,1973,TN,5,1,1962,0,63,-0.319000006,8,0,0,0,0,3969,1,0,1,0.149000004,1,0,0,0.272000015,0.000499994,77,2,2,2,2,1.78497982,6,0.619115233,3,248,67
145,"Fuqua, Don",10587,93,1973,FL,2,1,1962,0,100,-0.112000003,15,0,1,0,0,10000,0,0,1,0.224000007,1,0,0,0.065000005,0.207499996,81,0,0,0,0,0.415540069,6,1.557417035,1,248,152
146,"Gaydos, Joseph",11067,93,1973,PA,20,1,1968,0,62,-0.287,25,0,0,0,0,3844,0,0,1,0.344999999,1,0,0,0.239999995,0.032499999,44,0,0,0,0,0.223275259,3,0.53788811,1,248,181
147,"Gettys, Tom",10728,93,1973,SC,5,1,1964,0,61,-0.079999998,6,0,1,0,0,3721,0,0,0,0,1,0,0,0.033,0.239500001,3,0,0,0,0,0.015505226,5,1.530341387,1,248,244
148,"Giaimo, Robert",3553,93,1973,CT,3,1,1958,0,53,-0.30399999,6,0,0,0,0,2809,1,0,0,0,1,0,0,0.256999999,0.01550001,13,0,0,0,0,0.050650407,8,0.673266649,1,248,230
149,"Gibbons, Sam",10588,93,1973,FL,7,1,1962,0,68,-0.178000003,15,0,0,0,0,4624,1,0,1,0.224000007,1,0,0,0.130999997,0.141499996,27,1,1,1,1,0.59016943,6,0.619115233,2,248,135
150,"Gilman, Benjamin",14015,93,1973,NY,26,0,1972,0,48,-0.037,39,0,0,0,0,2304,0,0,1,0.407000005,0,0,0,0.01,0.282499999,40,0,0,0,0,0.198466897,1,0.271341175,2,197,98
151,"Ginn, Bo",14016,93,1973,GA,1,1,1972,0,100,-0.126000002,10,0,0,0,0,10000,0,0,0,0,1,0,0,0.079000004,0.193499997,26,4,4,4,1,0.604148269,1,0.483736724,2,248,132
152,"Goldwater, Barry",12037,93,1973,CA,27,0,1969,0,43,0.345999986,43,0,0,0,0,1849,0,0,0,0,0,0,0,0.392999977,0.665499985,45,0,0,0,0,0.199500576,3,0.325492561,2,197,97
153,"Gonzalez, Henry",10520,93,1973,TX,20,1,1961,0,97,-0.527999997,24,0,0,0,1,9409,0,0,1,0.191,1,0,0,0.481000006,0.208499998,39,3,3,2,1,2.085533619,7,0.646190941,3,248,53
154,"Goodling, William",10521,93,1973,PA,19,0,1960,0,58,0.569000006,25,0,0,0,0,3364,0,0,NA,NA,0,0,0,0.615999997,0.888500035,13,2,2,2,2,0.993242443,7,0.433795393,3,197,18
155,"Grasso, Ella",13016,93,1973,CT,6,1,1970,1,60,-0.282000005,6,0,0,0,0,3600,0,0,1,0.200000003,1,0,0,0.234999999,0.037499994,71,0,0,0,0,0.366957039,2,0.510812402,2,248,155
156,"Gray, Kenneth",3769,93,1973,IL,24,1,1954,0,94,-0.363999993,24,0,1,0,0,8836,0,0,0,0,1,0,0,0.317000002,0.044499993,43,11,11,10,5,4.268376827,10,1.665719867,3,248,22
158,"Green, Edith",3775,93,1973,OR,3,1,1954,1,62,-0.068999998,4,0,0,0,0,3844,1,0,0,0,1,0,0,0.021999998,0.250499994,20,0,0,0,0,0.095098719,10,0.727418065,1,248,214
157,"Green, William",10591,93,1973,PA,3,1,1964,0,64,-0.43599999,25,0,0,0,0,4096,1,0,0,0,1,0,0,0.388999999,0.11649999,41,0,0,0,0,0.199500576,5,0.592039526,1,248,185
159,"Griffiths, Martha",3830,93,1973,MI,17,1,1954,1,66,-0.286000013,19,0,0,0,0,4356,1,0,1,0.463,1,0,0,0.239000008,0.033499986,39,5,5,5,5,3.454124451,10,0.727418065,3,248,30
160,"Gross, H.",3853,93,1973,IA,3,0,1948,0,56,1.633000016,6,0,0,0,0,3136,0,0,0,0,0,0,0,1.680000067,1.952499986,14,1,1,1,0,0.657679558,13,0.59624958,2,197,35
161,"Grover, James",10592,93,1973,NY,2,0,1962,0,66,0.282999992,39,0,0,0,0,4356,0,0,1,0.407000005,0,0,0,0.329999983,0.602500021,16,1,1,1,0,0.128305703,6,0.406719685,1,197,128
162,"Gubser, Charles",3867,93,1973,CA,10,0,1952,0,65,0.229000002,43,0,0,0,0,4225,0,0,1,0.526000023,0,0,0,0.275999993,0.548500001,42,1,1,1,1,0.659426093,11,0.542098224,2,197,33
163,"Gude, Gilbert",11019,93,1973,MD,8,0,1966,0,64,-0.082000002,8,0,0,0,0,4096,0,0,1,0.252000004,0,0,0,0.035000004,0.237499997,94,3,3,3,3,1.459006906,4,0.352568269,3,197,8
164,"Gunter, Bill",14017,93,1973,FL,5,1,1972,0,56,-0.093999997,15,0,0,0,0,3136,0,0,0,0,1,0,0,0.046999998,0.225500003,48,0,0,0,0,0.243948892,1,0.483736724,2,248,174
165,"Guyer, Tennyson",14018,93,1973,OH,4,0,1972,0,63,0.209000006,23,0,0,0,0,3969,0,0,1,0.354999989,0,0,0,0.256000012,0.528500021,15,0,0,0,0,0.07752613,1,0.271341175,1,197,160
166,"Haley, James",3929,93,1973,FL,8,1,1952,0,58,0.093000002,15,0,0,0,0,3364,0,1,1,0.224000007,1,0,0,0.140000001,0.412499994,21,3,3,2,1,1.69725728,11,6.021089077,1,248,71
167,"Hamilton, Lee",10732,93,1973,IN,9,1,1964,0,63,-0.175999999,11,0,1,0,0,3969,0,0,0,0,1,0,0,0.128999993,0.1435,11,0,0,0,0,0.052717771,5,1.530341387,1,248,229
168,"Hammerschmidt, John",11020,93,1973,AR,3,0,1966,0,77,0.210999995,4,0,0,0,0,5929,0,0,0,0,0,0,0,0.257999986,0.530499995,40,1,1,1,1,1.133823156,4,0.352568269,3,197,13
169,"Hanley, James",10733,93,1973,NY,32,1,1964,0,57,-0.284000009,39,0,1,0,0,3249,0,0,0,0,1,0,0,0.237000003,0.03549999,42,2,2,1,0,0.445878685,5,1.530341387,1,248,148
170,"Hanna, Richard",10594,93,1973,CA,34,1,1962,0,67,-0.342999995,43,0,1,0,0,4489,0,0,1,0.526000023,1,0,0,0.296000004,0.023499995,21,1,1,0,0,0.125328764,6,1.557417035,1,248,205
171,"Hanrahan, Robert",14019,93,1973,IL,3,0,1972,0,62,0.270999998,24,0,0,0,0,3844,0,0,0,0,0,0,0,0.317999989,0.590499997,19,0,0,0,0,0.09819977,1,0.271341175,1,197,142
172,"Hansen, Julia",4043,93,1973,WA,3,1,1960,1,66,-0.361000001,7,0,1,0,0,4356,1,0,1,0.211999997,1,0,0,0.31400001,0.041500002,5,3,3,3,2,2.473607063,7,1.584492803,3,248,45
173,"Hansen, Orval",12016,93,1973,ID,2,0,1968,0,69,0.152999997,2,0,0,0,0,4761,0,0,1,0.179000005,0,0,0,0.200000003,0.472499996,47,0,0,0,0,0.230511039,3,0.325492561,2,197,83
174,"Harrington, Michael",12040,93,1973,MA,6,1,1969,0,64,-0.52700001,12,0,0,0,0,4096,0,0,1,0.386000007,1,0,0,0.480000019,0.207500011,151,0,0,0,0,0.763890803,3,0.53788811,2,248,118
175,"Harsha, William",10525,93,1973,OH,6,0,1960,0,100,0.181999996,23,0,0,0,0,10000,0,0,0,0,0,0,0,0.229000002,0.50150001,29,1,1,1,1,0.604640961,7,0.433795393,2,197,39
176,"Harvey, James",10526,93,1973,MI,8,0,1960,0,59,0.148000002,19,0,0,0,0,3481,0,0,0,0,0,0,0,0.195000008,0.467500001,18,0,0,0,0,0.088896632,7,0.433795393,1,197,148
177,"Hastings, James",12017,93,1973,NY,39,0,1968,0,72,0.223000005,39,0,0,0,0,5184,0,0,1,0.407000005,0,0,0,0.270000011,0.542500019,59,4,4,4,2,2.866726875,3,0.325492561,3,197,1
178,"Hawkins, Augustus",10595,93,1973,CA,21,1,1962,0,83,-0.602999985,43,0,1,1,0,6889,0,0,1,0.526000023,1,0,0,0.555999994,0.283499986,40,2,2,2,1,1.728448153,6,1.557417035,2,248,70
179,"Hays, Wayne",4247,93,1973,OH,18,1,1948,0,70,-0.331999987,23,0,1,0,0,4900,0,1,1,0.354999989,1,0,0,0.284999996,0.012499987,23,10,12,12,6,7.23231411,13,7.013542175,2,248,9
180,"Hebert, F.",4275,93,1973,LA,1,1,1940,0,100,0.011,8,0,0,0,0,10000,0,1,0,0,1,0,0,0.057999998,0.330500007,42,15,15,14,10,8.265420914,17,6.183543205,2,248,7
181,"Hechler, Ken",4276,93,1973,WV,4,1,1958,0,61,-0.246999994,4,0,1,0,0,3721,0,0,0,0,1,0,0,0.199999988,0.072500005,46,0,0,0,0,0.243948892,8,1.611568451,1,248,173
182,"Heckler, Margaret",11021,93,1973,MA,10,0,1966,1,100,-0.041999999,12,0,0,0,0,10000,0,0,0,0,0,0,0,0.005,0.277500004,50,1,1,1,1,0.330352128,4,0.352568269,2,197,60
183,"Heinz, John",13050,93,1973,PA,18,0,1971,0,73,0.039999999,25,0,0,0,0,5329,0,0,0,0,0,0,0,0.086999997,0.359499991,61,0,0,0,0,0.307003498,2,0.298416883,2,197,62
184,"Helstoski, Henry",10737,93,1973,NJ,9,1,1964,0,56,-0.469000012,15,0,1,0,0,3136,0,0,0,0,1,0,0,0.422000021,0.149500012,199,1,1,0,0,0.897489071,5,1.530341387,2,248,107
185,"Henderson, David",10527,93,1973,NC,3,1,1960,0,79,-0.072999999,11,0,1,0,0,6241,0,0,0,0,1,0,0,0.025999999,0.2465,35,4,4,4,3,1.241029263,7,1.584492803,2,248,86
186,"Hicks, Floyd",10738,93,1973,WA,6,1,1964,0,72,-0.398999989,7,0,1,0,0,5184,0,0,0,0,1,0,0,0.351999998,0.07949999,23,2,2,2,1,0.855437756,5,1.530341387,2,248,110
187,"Hillis, Elwood",13018,93,1973,IN,5,0,1970,0,64,0.114,11,0,0,0,0,4096,0,0,1,0.143000007,0,0,0,0.160999998,0.433499992,41,0,0,0,0,0.211904764,2,0.298416883,2,197,90
188,"Hinshaw, Andrew",14020,93,1973,CA,39,0,1972,0,66,0.270999998,43,0,0,0,0,4356,0,0,0,0,0,0,0,0.317999989,0.590499997,7,0,0,0,0,0.032044135,1,0.271341175,1,197,184
189,"Hogan, Lawrence",12018,93,1973,MD,5,0,1968,0,63,0.165999994,8,0,0,0,0,3969,0,0,0,0,0,0,0,0.213,0.485500008,45,0,0,0,0,0.199500576,3,0.325492561,2,197,96
190,"Holifield, Chet",4514,93,1973,CA,19,1,1942,0,67,-0.409000009,43,0,1,0,0,4489,0,1,0,0,1,0,0,0.362000018,0.08950001,27,9,9,9,5,5.915643692,16,7.094769478,2,248,13
191,"Holt, Marjorie",14021,93,1973,MD,4,0,1972,1,59,0.36500001,8,0,0,0,0,3481,0,0,0,0,0,0,0,0.412,0.684500039,29,1,1,1,1,0.221815541,1,0.271341175,2,197,85
192,"Holtzman, Elizabeth",14022,93,1973,NY,16,1,1972,1,66,-0.550999999,39,0,0,0,0,4356,0,0,0,0,1,0,0,0.504000008,0.2315,31,1,1,0,0,0.193551764,1,0.483736724,1,248,187
193,"Horton, Frank",10596,93,1973,NY,34,0,1962,0,72,-0.022,39,0,0,0,0,5184,0,0,0,0,0,0,0,0.025,0.297500014,34,1,1,1,1,0.626348317,6,0.406719685,3,197,36
194,"Hosmer, Craig",4592,93,1973,CA,32,0,1952,0,66,0.360000014,43,0,0,0,0,4356,0,0,0,0,0,0,0,0.407000005,0.679500043,46,2,2,2,1,0.997052193,11,0.542098224,3,197,17
195,"Howard, James",10739,93,1973,NJ,3,1,1964,0,53,-0.419999987,15,0,1,0,0,2809,0,0,0,0,1,0,0,0.372999996,0.100499988,60,3,3,2,1,2.206474543,5,1.530341387,2,248,49
196,"Huber, Robert",14023,93,1973,MI,18,0,1972,0,53,0.467999995,19,0,0,0,0,2809,0,0,1,0.463,0,0,0,0.514999986,0.787500024,21,0,0,0,0,0.108536586,1,0.271341175,1,197,133
197,"Hudnut, William",14024,93,1973,IN,11,0,1972,0,51,0.317000002,11,0,0,0,0,2601,0,0,0,0,0,0,0,0.363999993,0.636500001,15,0,0,0,0,0.073391408,1,0.271341175,1,197,161
198,"Hungate, William",10740,93,1973,MO,9,1,1964,0,67,-0.303000003,10,0,1,0,0,4489,0,0,0,0,1,0,0,0.256000012,0.016499996,23,3,3,2,2,2.164510965,5,1.530341387,2,248,50
199,"Hunt, John",11022,93,1973,NJ,1,0,1966,0,53,0.284999996,15,0,0,0,0,2809,0,0,1,0.174999997,0,0,0,0.331999987,0.604499996,34,0,0,0,0,0.163321719,4,0.352568269,1,197,113
200,"Hutchinson, Edward",10597,93,1973,MI,4,0,1962,0,67,0.432999998,19,0,0,0,0,4489,0,0,1,0.463,0,0,0,0.479999989,0.752499998,12,0,0,0,0,0.072357722,6,0.406719685,1,197,163
201,"Ichord, Richard",10528,93,1973,MO,8,1,1960,0,62,0.108000003,10,0,0,0,0,3844,0,0,1,0.266000003,1,0,0,0.155000001,0.42750001,30,2,2,1,1,0.98550123,7,0.646190941,3,248,104
202,"Jarman, John",4891,93,1973,OK,5,1,1950,0,60,0.172999993,6,0,1,0,0,3600,0,0,1,0.248999998,1,0,0,0.219999999,0.492500007,20,1,1,1,1,0.179434583,12,1.719871283,1,248,192
204,"Johnson, Albert",10598,93,1973,PA,23,0,1963,0,56,0.192000002,25,0,0,0,0,3136,0,0,1,0.344999999,0,0,0,0.239000008,0.511500001,55,0,0,0,0,0.281161427,6,0.406719685,2,197,70
203,"Johnson, Harold",4957,93,1973,CA,2,1,1958,0,68,-0.412999988,43,0,1,0,0,4624,0,0,1,0.526000023,1,0,0,0.365999997,0.093499988,39,7,7,6,4,4.433406353,8,1.611568451,3,248,19
205,"Johnson, James",14025,93,1973,CO,4,0,1972,0,51,0.136000007,5,0,0,0,0,2601,0,0,0,0,0,0,0,0.183000013,0.455500007,14,0,0,0,0,0.059953541,1,0.271341175,1,197,167
206,"Jones, Ed",12038,93,1973,TN,7,1,1969,0,70,-0.150999993,8,0,0,0,0,4900,0,0,0,0,1,0,0,0.103999995,0.168500006,16,1,1,1,1,1.013916135,3,0.53788811,3,248,101
208,"Jones, James",14026,93,1973,OK,1,1,1972,0,54,-0.072999999,6,0,0,0,0,2916,0,0,0,0,1,0,0,0.025999999,0.2465,13,0,0,0,0,0.063054584,1,0.483736724,1,248,223
209,"Jones, Robert",5058,93,1973,AL,5,1,1946,0,74,-0.291000009,7,0,1,0,0,5476,0,0,0,0,1,0,0,0.244000003,0.028499991,12,2,2,2,0,0.697088599,14,1.774022698,1,248,125
207,"Jones, Walter",10788,93,1973,NC,1,1,1966,0,69,-0.079000004,11,0,1,0,0,4761,0,0,1,0.189999998,1,0,0,0.032000005,0.240500003,8,2,3,1,1,0.783702075,4,1.503265619,2,248,117
210,"Jordan, Barbara",14027,93,1973,TX,18,1,1972,1,81,-0.490999997,24,0,0,1,0,6561,0,0,1,0.191,1,0,0,0.444000006,0.171499997,19,0,0,0,0,0.09406504,1,0.483736724,1,248,216
211,"Karth, Joseph",5098,93,1973,MN,4,1,1958,0,72,-0.368999988,8,0,0,0,0,5184,1,0,1,0.210999995,1,0,0,0.321999997,0.049499989,35,0,0,0,0,0.180894315,8,0.673266649,1,248,191
212,"Kastenmeier, Robert",5101,93,1973,WI,2,1,1958,0,69,-0.521000028,9,0,1,0,0,4761,0,0,0,0,1,0,0,0.474000037,0.201500028,64,4,4,4,3,2.292775631,8,1.611568451,2,248,48
213,"Kazen, Abraham",11023,93,1973,TX,23,1,1966,0,100,-0.194000006,24,0,0,0,0,10000,0,0,1,0.191,1,0,0,0.147,0.125499994,9,0,0,0,0,0.042380951,4,0.564963818,1,248,235
214,"Keating, William",13019,93,1973,OH,1,0,1970,0,70,0.245000005,23,0,0,0,0,4900,0,0,0,0,0,0,0,0.291999996,0.564500034,36,0,0,0,0,0.186062723,2,0.298416883,2,197,101
215,"Kemp, Jack",13020,93,1973,NY,38,0,1970,0,73,0.26699999,39,0,0,0,0,5329,0,0,0,0,0,0,0,0.313999981,0.586499989,92,3,3,2,2,1.516112685,2,0.298416883,3,197,7
216,"Ketchum, William",14028,93,1973,CA,36,0,1972,0,53,0.354000002,43,0,0,0,0,2809,0,0,1,0.526000023,0,0,0,0.400999993,0.673500001,33,0,0,0,0,0.154018581,1,0.271341175,2,197,119
217,"King, Carleton",10530,93,1973,NY,29,0,1960,0,70,0.308999985,39,0,0,0,0,4900,0,0,0,0,0,0,0,0.355999976,0.628499985,35,0,0,0,0,0.177793264,7,0.433795393,1,197,105
218,"Kluczynski, John",5326,93,1973,IL,5,1,1950,0,73,-0.317000002,24,0,1,0,0,5329,0,0,1,0.344000012,1,0,0,0.270000011,0.002499998,5,0,0,0,0,0.025842045,12,1.719871283,1,248,239
219,"Koch, Edward",12019,93,1973,NY,18,1,1968,0,70,-0.504000008,39,0,0,0,0,4900,0,0,0,0,1,0,0,0.457000017,0.184500009,212,2,2,2,1,1.819862843,3,0.53788811,3,248,65
220,"Kuykendall, Dan",11025,93,1973,TN,8,0,1966,0,55,0.275000006,8,0,0,0,0,3025,0,0,0,0,0,0,0,0.321999997,0.594500005,18,0,0,0,0,0.088896632,4,0.352568269,1,197,147
221,"Kyros, Peter",11027,93,1973,ME,1,1,1966,0,59,-0.349999994,2,0,0,0,0,3481,0,0,0,0,1,0,0,0.303000003,0.030499995,53,0,0,0,0,0.273925662,4,0.564963818,1,248,167
222,"Lagomarsino, Robert",14071,93,1973,CA,13,0,1974,0,NA,0.310000002,43,0,0,0,0,NA,0,0,1,0.526000023,0,0,0,0.356999993,0.629500031,8,0,0,0,0,0.037212543,1,0.271341175,1,197,182
223,"Landgrebe, Earl",12020,93,1973,IN,2,0,1968,0,55,0.811999977,11,0,0,0,0,3025,0,0,1,0.143000007,0,0,0,0.858999968,1.131500006,30,0,0,0,0,0.165389076,3,0.325492561,2,197,112
224,"Landrum, Phil",5436,93,1973,GA,9,1,1952,0,100,-0.023,10,0,0,0,0,10000,1,0,0,0,1,0,0,0.024,0.296499997,9,0,0,0,0,0.046515681,11,0.754493773,1,248,231
225,"Latta, Delbert",5495,93,1973,OH,5,0,1958,0,73,0.375999987,23,0,0,0,0,5329,1,0,1,0.354999989,0,0,0,0.422999978,0.695500016,16,0,0,0,0,0.082694538,8,0.4608711,1,197,153
226,"Leggett, Robert",10599,93,1973,CA,4,1,1962,0,67,-0.430000007,43,0,1,0,0,4489,0,0,1,0.526000023,1,0,0,0.383000016,0.110500008,43,2,2,2,0,0.549660027,6,1.557417035,1,248,142
227,"Lehman, William",14029,93,1973,FL,13,1,1972,0,62,-0.404000014,15,0,0,0,0,3844,0,0,0,0,1,0,0,0.357000023,0.084500015,72,0,0,0,0,0.351451814,1,0.483736724,2,248,157
228,"Lent, Norman",13021,93,1973,NY,4,0,1970,0,62,0.147,39,0,0,0,0,3844,0,0,1,0.407000005,0,0,0,0.194000006,0.466500014,42,0,0,0,0,0.19639954,2,0.298416883,2,197,100
229,"Litton, Jerry",14030,93,1973,MO,6,1,1972,0,55,-0.225999996,10,0,0,0,0,3025,0,0,0,0,1,0,0,0.17899999,0.093500003,66,0,0,0,0,0.341114968,1,0.483736724,2,248,159
231,"Long, Clarence",10601,93,1973,MD,2,1,1962,0,66,-0.243000001,8,0,0,0,0,4356,1,0,0,0,1,0,0,0.195999995,0.076499999,35,1,1,0,0,0.210090667,6,0.619115233,1,248,184
230,"Long, Gillis",10602,93,1973,LA,8,1,1972,0,69,-0.261000007,8,0,0,0,0,4761,1,0,0,0,1,0,0,0.214000002,0.058499992,4,0,0,0,0,0.020673634,1,0.483736724,1,248,240
232,"Lott, Trent",14031,93,1973,MS,5,0,1972,0,55,0.263999999,5,0,0,0,0,3025,0,0,0,0,0,0,0,0.31099999,0.583500028,8,0,0,0,0,0.037212543,1,0.271341175,1,197,181
233,"Lujan, Manuel",12022,93,1973,NM,1,0,1968,0,56,0.238000005,2,0,0,0,1,3136,0,0,0,0,0,0,0,0.284999996,0.557500005,71,2,2,2,1,1.078713059,3,0.325492561,3,197,15
234,"Luken, Thomas",14070,93,1973,OH,1,1,1972,0,NA,-0.112000003,23,0,0,0,0,NA,0,0,0,0,1,0,0,0.065000005,0.207499996,30,0,0,0,0,0.15505226,1,0.483736724,1,248,196
235,"Macdonald, Torbert",5873,93,1973,MA,7,1,1954,0,68,-0.351999998,12,0,1,0,0,4624,0,0,0,0,1,0,0,0.305000007,0.032499999,33,7,7,7,1,4.318464756,10,1.665719867,3,248,20
236,"Madden, Ray",5900,93,1973,IN,1,1,1942,0,57,-0.379000008,11,0,0,0,0,3249,1,1,0,0,1,0,0,0.332000017,0.059500009,2,1,1,1,0,0.59565866,16,6.156467438,1,248,134
237,"Madigan, Edward",14033,93,1973,IL,21,0,1972,0,55,0.122000001,24,0,0,0,0,3025,0,0,1,0.344000012,0,0,0,0.169,0.441500008,13,1,1,1,1,0.15152517,1,0.271341175,2,197,120
238,"Mahon, George",5924,93,1973,TX,19,1,1934,0,100,-0.100000001,24,0,1,0,0,10000,1,1,0,0,1,0,0,0.053000003,0.219500005,13,9,9,9,8,8.107452393,20,7.203072071,2,248,8
239,"Mailliard, William",5929,93,1973,CA,6,0,1952,0,52,0.108999997,43,0,0,0,0,2704,0,0,0,0,0,0,0,0.156000003,0.428499997,21,2,2,2,1,0.226079419,11,0.542098224,1,197,84
240,"Mallary, Richard",13052,93,1973,VT,1,0,1972,0,65,0.270999998,1,0,0,0,0,4225,0,0,1,0.129999995,0,0,0,0.317999989,0.590499997,9,0,0,0,0,0.046515681,1,0.271341175,1,197,175
241,"Mann, James",12023,93,1973,SC,4,1,1968,0,66,0.001,6,0,0,0,0,4356,0,0,1,0.280999988,1,0,0,0.048,0.320499986,4,0,0,0,0,0.016538909,3,0.53788811,1,248,243
242,"Maraziti, Joseph",14034,93,1973,NJ,13,0,1972,0,56,0.126000002,15,0,0,0,0,3136,0,0,1,0.174999997,0,0,0,0.173000008,0.445500016,74,0,0,0,0,0.374192804,1,0.271341175,2,197,55
243,"Martin, David",10534,93,1973,NE,3,0,1960,0,70,0.370000005,3,0,0,0,0,4900,1,0,0,0,0,0,0,0.416999996,0.689500034,8,0,0,0,0,0.041347269,7,0.433795393,1,197,178
244,"Martin, James",14035,93,1973,NC,9,0,1972,0,59,0.335000008,11,0,0,0,0,3481,0,0,0,0,0,0,0,0.381999999,0.654500008,8,0,0,0,0,0.037212543,1,0.271341175,1,197,180
245,"Mathias, Robert",11031,93,1973,CA,18,0,1966,0,66,0.135000005,43,0,1,0,0,4356,0,0,0,0,0,0,0,0.182000011,0.45450002,21,3,3,3,2,0.567285001,4,1.29087007,1,197,41
246,"Mathis, Dawson",13023,93,1973,GA,2,1,1970,0,100,0.027000001,10,0,0,0,0,10000,0,0,0,0,1,0,0,0.074000001,0.346500009,53,0,0,0,0,0.27909407,2,0.510812402,2,248,165
247,"Matsunaga, Spark",10605,93,1973,HI,1,1,1962,0,55,-0.405000001,2,0,0,0,0,3025,1,0,0,0,1,0,0,0.35800001,0.085500002,136,5,5,5,3,2.063452005,6,0.619115233,3,248,55
248,"Mayne, Wiley",11032,93,1973,IA,6,0,1966,0,52,0.307000011,6,0,0,0,0,2704,0,0,0,0,0,0,0,0.354000002,0.62650001,33,1,1,0,0,0.358920246,4,0.352568269,2,197,57
249,"Mazzoli, Romano",13024,93,1973,KY,3,1,1970,0,62,-0.156000003,7,0,1,0,0,3844,0,0,1,0.078000002,1,0,0,0.109000005,0.163499996,13,0,0,0,0,0.063054584,2,1.449114203,1,248,222
250,"McClory, Robert",10606,93,1973,IL,13,0,1962,0,61,0.224000007,24,0,0,0,0,3721,0,0,1,0.344000012,0,0,0,0.270999998,0.543500006,18,0,0,0,0,0.080627181,6,0.406719685,1,197,156
